Electric Dreams,2005,7.3,15113,Sci-Fi,,,,,,,,,
Picture of Beauty,2017,3.4,988,Drama; Romance,,,,,,,,,
Hell's Kitchen,2017,7.1,19863,Game-Show; Reality-TV,,,,,,,,,
Escape Room,2017,4.2,11494,Horror; Thriller,,,,,,,,,
Everybody Hates Chris,2017,7.4,35802,Comedy; Drama; Music,,,,,,,,,
Menace II Society,1993,7.5,55261,Crime; Drama; Thriller,,,,,,,,,
Hachi: A Dog's Tale,2009,8.1,267501,Biography; Drama; Family,,,,,,,,,
L'amant,1992,6.9,20291,Biography; Drama; Romance,,,,,,,,,
Dalziel and Pascoe,1992,7.3,2643,Crime; Mystery; Drama,,,,,,,,,
The 13th Warrior,1999,6.6,120562,Action; Adventure; History,,,,,,,,,
The Man in the Iron Mask,1998,6.5,161678,Action; Adventure; Drama,,,,,,,,,
Ai no korîda,1976,6.6,19770,Drama; Romance,,,,,,,,,
En kongelig affære,2012,7.5,46003,Biography; Drama; History,,,,,,,,,
Psycho II,1983,6.5,26021,Crime; Horror; Mystery,,,,,,,,,
Dragon Ball: Doragon bôru,1983,8.5,52390,Animation; Action; Adventure,,,,,,,,,
Stuart Little,1999,5.9,130074,Adventure; Comedy; Family,,,,,,,,,
Rocky III,1982,6.8,181885,Drama; Sport,,,,,,,,,
Super Troopers,2001,7.1,100571,Comedy; Crime; Mystery,,,,,,,,,
Republic of Doyle,2001,7.4,3727,Comedy; Crime; Drama,,,,,,,,,
City of Lies,2018,6.5,10515,Biography; Crime; Drama,,,,,,,,,
Team America: World Police,2004,7.2,164565,Action; Comedy,,,,,,,,,
O Menino que Matou Meus Pais,2021,6.2,2047,Crime; Drama; Thriller,,,,,,,,,
Gamer,2009,5.8,132645,Action; Sci-Fi; Thriller,,,,,,,,,
Chronicle,2012,7,245159,Action; Drama; Sci-Fi,,,,,,,,,
Dark Angel,2012,7.4,31796,Action; Drama; Mystery,,,,,,,,,
Exorcist: The Beginning,2004,5.1,36050,Horror; Mystery; Thriller,,,,,,,,,
The Room,2019,6,18162,Drama; Horror; Mystery,,,,,,,,,
What About Bob?,1991,7,66024,Comedy,,,,,,,,,
A Million Little Pieces,2018,6.2,2459,Drama,,,,,,,,,
Remember Me,2010,7.1,142430,Drama; Romance,,,,,,,,,
A Place to Call Home,2010,8.3,4851,Drama,,,,,,,,,
Leonardo,2010,7.2,2137,Biography; Drama; History,,,,,,,,,
Endless Love,2014,6.3,42765,Drama; Romance,,,,,,,,,
Neighbours,2014,5.4,5020,Drama; Romance,,,,,,,,,
Ip Man,2008,8,217554,Action; Biography; Drama,,,,,,,,,
The Owners,2020,4.9,6762,Comedy; Crime; Horror,,,,,,,,,
The Three Musketeers,1993,6.4,52927,Action; Adventure; Comedy,,,,,,,,,
Monte Carlo,2011,5.8,43176,Adventure; Comedy; Family,,,,,,,,,
eXistenZ,1999,6.8,97224,Horror; Sci-Fi; Thriller,,,,,,,,,
Vortex,2021,7.4,238,Drama,,,,,,,,,
The Omen,2006,5.5,57908,Action; Adventure; Fantasy,,,,,,,,,
Big Shot,2006,7.5,3228,Comedy; Drama; Sport,,,,,,,,,
Assault on Precinct 13,1976,7.4,47462,Action; Crime; Thriller,,,,,,,,,
21 Grams,2003,7.6,231052,Crime; Drama; Thriller,,,,,,,,,
Seppuku,1962,8.6,49571,Action; Drama; Mystery,,,,,,,,,
The BFG,2016,6.4,81820,Adventure; Family; Fantasy,,,,,,,,,
Vampire Academy,2014,5.5,53376,Action; Comedy; Drama,,,,,,,,,
The Crucible,1996,6.8,36646,Drama; History,,,,,,,,,
Click,2006,6.4,317067,Comedy; Drama; Fantasy,,,,,,,,,
All the President's Men,1976,8,109805,Biography; Drama; History,,,,,,,,,
Boîte noire,2021,7.4,995,Drama; Mystery; Thriller,,,,,,,,,
Twins,1988,6.1,119219,Comedy; Crime,,,,,,,,,
The Invisible Man,1933,7.7,32876,Horror; Sci-Fi,,,,,,,,,
Between Earth and Sky,2018,5.8,14870,Crime; Drama; Mystery,,,,,,,,,
Lost in Space,1998,5.2,70890,Action; Adventure; Family,,,,,,,,,
Cheaper by the Dozen,2003,5.9,98412,Comedy; Family,,,,,,,,,
The Magnificent Seven,1960,7.7,91598,Action; Adventure; Western,,,,,,,,,
Books of Blood,2020,5.6,5615,Drama; Horror; Mystery,,,,,,,,,
Wild Child,2008,6.1,53326,Comedy; Drama; Romance,,,,,,,,,
Kung Fury: The Movie,2022,No Rate,No Votes,Action; Comedy; Crime,,,,,,,,,
Shtisel,2022,8.6,6298,Drama,,,,,,,,,
The Net,1995,5.9,63902,Action; Crime; Drama,,,,,,,,,
The Bad and the Beautiful,1952,7.8,14298,Drama; Romance,,,,,,,,,
Trance,2013,6.9,112013,Crime; Drama; Mystery,,,,,,,,,
Life Itself,2018,6.9,19730,Drama; Romance,,,,,,,,,
Believe Me: The Abduction of Lisa McVey,2018,7.2,9254,Biography; Crime; Drama,,,,,,,,,
Bite,2015,4.9,4799,Horror,,,,,,,,,
Primal,2015,8.7,8909,Animation; Action; Adventure,,,,,,,,,
Jiok,2015,6.8,31,Crime; Drama; Fantasy,,,,,,,,,
The Saint,1997,6.2,65804,Action; Adventure; Romance,,,,,,,,,
Being John Malkovich,1999,7.7,323825,Comedy; Drama; Fantasy,,,,,,,,,
The Host,2013,5.9,113055,Action; Adventure; Drama,,,,,,,,,
Tae-yang-eui hoo-ye,2016,8.3,12280,Action; Comedy; Drama,,,,,,,,,
The Illusionist,2006,7.6,363166,Drama; Fantasy; Mystery,,,,,,,,,
Adaptation.,2002,7.7,186497,Comedy; Drama,,,,,,,,,
A Most Wanted Man,2014,6.8,74739,Crime; Drama; Thriller,,,,,,,,,
Home Alone 2: Lost in New York,1992,6.8,324043,Adventure; Comedy; Crime,,,,,,,,,
The Musketeers,1992,7.8,21495,Adventure; Drama,,,,,,,,,
Some Kind of Wonderful,1987,7.1,29828,Drama; Romance,,,,,,,,,
Ghosts of Mississippi,1996,6.7,10832,Drama; History,,,,,,,,,
All Rise,1996,6.7,3906,Drama,,,,,,,,,
Solace,2015,6.4,59436,Crime; Drama; Mystery,,,,,,,,,
Cocoon,1985,6.7,60414,Comedy; Drama; Sci-Fi,,,,,,,,,
The Venture Bros.,1985,8.5,24671,Animation; Action; Adventure,,,,,,,,,
"Double, Double Toil and Trouble",1993,5.9,3417,Adventure; Comedy; Family,,,,,,,,,
The Watch,1993,5.3,4911,Comedy; Crime; Drama,,,,,,,,,
August: Osage County,2013,7.2,87614,Comedy; Drama,,,,,,,,,
Romaenseuneun Byulchaekboorok,2019,8.1,4036,Romance,,,,,,,,,
Love Advent,2019,4.1,145,Action,,,,,,,,,
The Client,1994,6.8,63669,Crime; Drama; Mystery,,,,,,,,,
Glory,1989,7.8,130083,Biography; Drama; History,,,,,,,,,
SGU Stargate Universe,1989,7.6,48992,Drama; Sci-Fi,,,,,,,,,
Polytechnique,2009,7.2,15125,Crime; Drama; History,,,,,,,,,
Haute tension,2003,6.8,70045,Horror,,,,,,,,,
Insurgent,2015,6.2,226861,Action; Adventure; Sci-Fi,,,,,,,,,
Bojwagwan,2015,7.9,397,Drama,,,,,,,,,
The Spirit,2008,4.8,60537,Action; Crime; Fantasy,,,,,,,,,
Krull,1983,6.1,31840,Action; Adventure; Fantasy,,,,,,,,,
The Apartment,1960,8.3,172677,Comedy; Drama; Romance,,,,,,,,,
The Six Million Dollar Man,1960,7.1,10364,Action; Crime; Drama,,,,,,,,,
The Island of Dr. Moreau,1996,4.6,32645,Horror; Sci-Fi; Thriller,,,,,,,,,
Royal Pains,1996,7.1,20332,Comedy; Drama,,,,,,,,,
Constantine,1996,7.5,51142,Crime; Drama; Fantasy,,,,,,,,,
Stripes,1981,6.9,69283,Comedy; War,,,,,,,,,
Anon,2018,6.1,41062,Crime; Sci-Fi; Thriller,,,,,,,,,
The Lorax,2012,6.4,104931,Animation; Adventure; Comedy,,,,,,,,,
The Report,2019,7.2,38746,Biography; Crime; Drama,,,,,,,,,
True History of the Kelly Gang,2019,6,9824,Biography; Crime; Drama,,,,,,,,,
Movin' with Nancy,1967,7.5,231,Music,,,,,,,,,
Hard Candy,2005,7.1,157776,Drama; Thriller,,,,,,,,,
Spontaneous,2020,6.5,10096,Comedy; Horror; Romance,,,,,,,,,
A Star Is Born,1976,6.1,10918,Drama; Music; Romance,,,,,,,,,
The White House Plumbers,1976,No Rate,No Votes,Biography; Drama; History,,,,,,,,,
The Bourne Supremacy,2004,7.7,447254,Action; Mystery; Thriller,,,,,,,,,
The Thomas Crown Affair,1999,6.9,90049,Crime; Romance; Thriller,,,,,,,,,
No Escape,2015,6.8,82893,Action; Thriller,,,,,,,,,
Highlander,2015,7.2,15051,Action; Adventure; Fantasy,,,,,,,,,
Grown-ish,2015,6.3,4842,Comedy; Drama,,,,,,,,,
Paterson,2016,7.4,76293,Comedy; Drama; Romance,,,,,,,,,
The Heat,2013,6.6,166846,Action; Comedy; Crime,,,,,,,,,
Escape from L.A.,1996,5.7,72505,Action; Adventure; Sci-Fi,,,,,,,,,
The Obscure Life of the Grand Duke of Corsica,2021,4.8,170,Comedy; Drama,,,,,,,,,
The Words,2012,7,76551,Drama; Mystery; Romance,,,,,,,,,
Spy Kids 2: Island of Lost Dreams,2002,5.2,64885,Action; Adventure; Comedy,,,,,,,,,
Muhtesem Yüzyil,2002,6.7,16131,Biography; Drama; History,,,,,,,,,
Serpico,1973,7.7,117127,Biography; Crime; Drama,,,,,,,,,
Out of the Furnace,2013,6.8,111654,Action; Crime; Drama,,,,,,,,,
Call Me Kat,2013,5.1,4552,Comedy,,,,,,,,,
Doom,2005,5.2,110995,Action; Horror; Sci-Fi,,,,,,,,,
Songwriter,1984,6.3,704,Drama; Music,,,,,,,,,
The Lair of the White Worm,1988,5.9,12054,Comedy; Horror,,,,,,,,,
Blue Lagoon: The Awakening,2012,5.5,14299,Drama; Romance,,,,,,,,,
Dug Days,2012,8.3,2275,Animation; Short; Adventure,,,,,,,,,
Up the Junction,1968,6.9,861,Drama,,,,,,,,,
Unfriended,2014,5.5,72549,Horror; Mystery; Thriller,,,,,,,,,
À bout de souffle,1960,7.8,77529,Crime; Drama,,,,,,,,,
The Split,1960,7.7,4566,Drama,,,,,,,,,
Penguin Bloom,2020,6.8,8403,Drama,,,,,,,,,
Jeune et jolie,2013,6.7,33851,Drama; Romance,,,,,,,,,
You Don't Mess with the Zohan,2008,5.5,196120,Comedy,,,,,,,,,
Mieruko-chan,2008,7.4,132,Animation; Comedy; Fantasy,,,,,,,,,
The Fugitive,2008,8.1,3696,Adventure; Crime; Drama,,,,,,,,,
The Human Centipede III (Final Sequence),2015,2.7,15932,Comedy; Horror,,,,,,,,,
The Survivor,2021,7.4,53,Biography; Drama,,,,,,,,,
Dream Horse,2020,6.9,2633,Biography; Comedy; Drama,,,,,,,,,
Ted 2,2015,6.3,195412,Comedy,,,,,,,,,
Pan,2015,5.7,62426,Adventure; Comedy; Family,,,,,,,,,
Rat Race,2001,6.4,112517,Action; Adventure; Comedy,,,,,,,,,
Waiting for the Barbarians,2019,5.9,9456,Drama,,,,,,,,,
The Little Hours,2017,5.8,21713,Comedy; Romance,,,,,,,,,
"Auf Wiedersehen, Pet",2017,8.4,3229,Comedy; Drama,,,,,,,,,
Blast from the Past,1999,6.6,62518,Comedy; Drama; Romance,,,,,,,,,
Liar Game,1999,8,1856,Drama,,,,,,,,,
The Pact,1999,6.8,2219,Thriller,,,,,,,,,
The Hours,2002,7.5,128263,Drama; Romance,,,,,,,,,
The Woman in Black,2012,6.4,178555,Drama; Fantasy; Horror,,,,,,,,,
Erkenci Kus,2012,7.4,6471,Comedy; Romance,,,,,,,,,
The Black Book,2021,3.3,69,Horror,,,,,,,,,
The House Bunny,2008,5.5,81811,Comedy; Romance,,,,,,,,,
Intelligence,2008,6.2,3221,Comedy,,,,,,,,,
UFO,2008,7.9,3204,Action; Sci-Fi,,,,,,,,,
Trial by Fire,2018,7.1,8688,Biography; Drama,,,,,,,,,
Swordfish,2001,6.5,181964,Action; Crime; Thriller,,,,,,,,,
The Endless,2017,6.5,38549,Drama; Fantasy; Horror,,,,,,,,,
The Other Woman,2014,6,135373,Comedy; Romance,,,,,,,,,
The Night Shift,2014,7.4,11660,Drama; Romance,,,,,,,,,
Grizzly II: The Predator,2020,3.2,817,Horror; Music; Thriller,,,,,,,,,
Deception,2018,7.5,8745,Crime; Drama; Mystery,,,,,,,,,
Leave No Trace,2018,7.2,55534,Adventure; Drama,,,,,,,,,
WolfWalkers,2020,8.1,25963,Animation; Adventure; Family,,,,,,,,,
The Machine,2020,No Rate,No Votes,Action; Comedy,,,,,,,,,
Platinum End,2020,8.3,200,Animation; Action; Drama,,,,,,,,,
The Suite Life of Zack & Cody,2020,6.6,34598,Comedy; Family,,,,,,,,,
Ying xiong,2002,7.9,177804,Action; Adventure; History,,,,,,,,,
Once Bitten,1985,5.5,14195,Comedy; Drama; Fantasy,,,,,,,,,
The Nest,2020,6.3,10278,Drama; Romance,,,,,,,,,
Miss Fisher's Murder Mysteries,2020,8.3,14823,Crime; Drama; Mystery,,,,,,,,,
Shaft,2019,6.4,49598,Action; Comedy; Crime,,,,,,,,,
"Hail, Caesar!",2016,6.3,129030,Comedy; Drama; Music,,,,,,,,,
The Exorcist,2023,No Rate,No Votes,Horror,,,,,,,,,
Jonathan Creek,2023,8.1,7069,Comedy; Crime; Drama,,,,,,,,,
"Me, Myself & Irene",2000,6.6,230337,Comedy,,,,,,,,,
A River Runs Through It,1992,7.2,56009,Drama,,,,,,,,,
Villains,2019,6.2,11567,Comedy; Drama; Horror,,,,,,,,,
Foxcatcher,2014,7,138695,Biography; Drama; History,,,,,,,,,
Flatliners,2017,5.2,45051,Drama; Horror; Mystery,,,,,,,,,
Drake & Josh,2017,7.7,37566,Comedy; Family,,,,,,,,,
Glengarry Glen Ross,1992,7.7,101084,Crime; Drama; Mystery,,,,,,,,,
Becky,2020,5.9,14816,Action; Crime; Drama,,,,,,,,,
Adrift,2018,6.6,52099,Action; Adventure; Biography,,,,,,,,,
Destroyer,2018,6.2,27709,Action; Crime; Drama,,,,,,,,,
Chappelle's Show,2018,8.7,59031,Comedy; Music,,,,,,,,,
In the Shadow of the Moon,2019,6.2,46340,Crime; Mystery; Sci-Fi,,,,,,,,,
Real World/Road Rules Challenge,2019,7.7,2924,Adventure; Game-Show; Reality-TV,,,,,,,,,
Alter Ego,2019,3.3,163,Reality-TV,,,,,,,,,
Cinderella Man,2005,8,181770,Biography; Drama; History,,,,,,,,,
Asteroid City,2022,No Rate,No Votes,Comedy; Romance,,,,,,,,,
Alone,2022,8.4,4175,Documentary; Reality-TV,,,,,,,,,
Undone,2022,8.2,16148,Animation; Drama; Fantasy,,,,,,,,,
Project Blue Book,2022,7.7,11908,Drama; Mystery; Sci-Fi,,,,,,,,,
Starsky and Hutch,2022,7,8618,Action; Crime; Drama,,,,,,,,,
Tales of the Unexpected,2022,7.7,1873,Comedy; Drama; Horror,,,,,,,,,
Sputnik,2020,6.4,21193,Drama; Horror; Mystery,,,,,,,,,
Tea and Sympathy,1956,7.3,2576,Drama,,,,,,,,,
Diet of Sex,2014,4.6,1911,Comedy; Drama; Romance,,,,,,,,,
Dark Skies,2013,6.3,73503,Horror; Sci-Fi; Thriller,,,,,,,,,
Argylle,2022,No Rate,No Votes,Action,,,,,,,,,
Bloody Hell,2020,6.6,4760,Action; Comedy; Horror,,,,,,,,,
Cat People,1982,6.2,20284,Fantasy; Horror; Thriller,,,,,,,,,
The Purge: Election Year,2016,6,95721,Action; Horror; Sci-Fi,,,,,,,,,
Despicable Me 3,2017,6.3,122713,Animation; Adventure; Comedy,,,,,,,,,
Nurse 3-D,2013,4.5,10200,Horror; Thriller,,,,,,,,,
Mou gaan dou,2002,8,121532,Action; Crime; Drama,,,,,,,,,
The Break-Up,2006,5.8,129197,Comedy; Drama; Romance,,,,,,,,,
The Mighty Ducks: Game Changers,2006,7.5,4049,Comedy; Drama; Sport,,,,,,,,,
Bugsy Malone,1976,6.8,17228,Comedy; Crime; Family,,,,,,,,,
Cyst,2020,4.5,272,Comedy; Horror; Sci-Fi,,,,,,,,,
To the Lake,2019,7.3,11279,Drama; Sci-Fi; Thriller,,,,,,,,,
Touched by an Angel,2019,6,6766,Drama; Family; Fantasy,,,,,,,,,
Durante la tormenta,2018,7.4,49608,Drama; Fantasy; Mystery,,,,,,,,,
High Noon,1952,8,101009,Drama; Thriller; Western,,,,,,,,,
Joey,1952,6,42116,Comedy; Romance,,,,,,,,,
The Benchwarmers,2006,5.5,49754,Comedy; Sport,,,,,,,,,
The Other Boleyn Girl,2008,6.7,108576,Biography; Drama; History,,,,,,,,,
Penteuhauseu,2008,8.1,1847,Crime; Drama; Mystery,,,,,,,,,
Green Acres,2008,7.2,6297,Comedy; Family,,,,,,,,,
Dreamland,2019,5.8,4782,Drama; Thriller,,,,,,,,,
The Golden Child,1986,6,54371,Action; Adventure; Comedy,,,,,,,,,
It Had to Be You,2000,5.7,1884,Comedy; Romance,,,,,,,,,
Secondhand Lions,2003,7.5,55894,Comedy; Drama; Family,,,,,,,,,
Firebird,2021,7.8,2855,Drama; Romance,,,,,,,,,
The Dragon Prince,2021,8.4,19443,Animation; Adventure; Drama,,,,,,,,,
Allegiant,2016,5.7,115284,Action; Adventure; Mystery,,,,,,,,,
Cam,2018,5.9,29553,Drama; Horror; Mystery,,,,,,,,,
Rush Hour 3,2007,6.2,160113,Action; Comedy; Crime,,,,,,,,,
Patriot Games,1992,6.9,107865,Action; Thriller,,,,,,,,,
Point Break,2015,5.3,60698,Action; Adventure; Crime,,,,,,,,,
Water,1985,6.1,2362,Adventure; Comedy; Drama,,,,,,,,,
Animal Kingdom,2010,7.3,56420,Crime; Drama,,,,,,,,,
The Taking,2014,6,29133,Horror; Mystery; Thriller,,,,,,,,,
The Bad Guys,2022,No Rate,No Votes,Animation; Adventure; Comedy,,,,,,,,,
Judge Dredd,1995,5.6,114448,Action; Crime; Sci-Fi,,,,,,,,,
Sin-gwa ham-kke: Jwi-wa beol,2017,7.3,13707,Action; Drama; Fantasy,,,,,,,,,
Bull Durham,1988,7.1,51638,Comedy; Romance; Sport,,,,,,,,,
Blue's Clues,1988,6.9,5420,Animation; Comedy; Family,,,,,,,,,
Dharma & Greg,1988,6.3,29509,Comedy; Romance,,,,,,,,,
Ophelia,2018,6.6,9539,Drama; Romance; Thriller,,,,,,,,,
Lars and the Real Girl,2007,7.3,142000,Comedy; Drama; Romance,,,,,,,,,
The Skeleton Key,2005,6.5,110280,Drama; Horror; Mystery,,,,,,,,,
The Perfection,2018,6.2,39662,Drama; Horror; Music,,,,,,,,,
I Dream Too Much,1935,5.4,563,Comedy; Romance; Musical,,,,,,,,,
Frances Ha,2012,7.5,79230,Comedy; Drama; Romance,,,,,,,,,
Sin nombre,2009,7.6,32071,Adventure; Crime; Drama,,,,,,,,,
Seulgirowun Gamppangsaenghwal,2009,8.4,2524,Comedy; Drama,,,,,,,,,
Boys Don't Cry,1999,7.5,95199,Biography; Crime; Drama,,,,,,,,,
Between Two Ferns: The Movie,2019,6.1,29180,Comedy,,,,,,,,,
Joe Dirt,2001,6,54504,Adventure; Comedy; Drama,,,,,,,,,
Now and Then,1995,6.8,28474,Comedy; Drama; Romance,,,,,,,,,
The Transporter,2002,6.8,293541,Action; Crime; Thriller,,,,,,,,,
The Wolf of Snow Hollow,2020,6.2,15505,Comedy; Horror; Mystery,,,,,,,,,
Taeksi woonjunsa,2017,7.9,20311,Action; Drama; History,,,,,,,,,
Outside the Wire,2021,5.4,38983,Action; Adventure; Fantasy,,,,,,,,,
Ran,1985,8.2,119814,Action; Drama; War,,,,,,,,,
Disaster Movie,2008,1.9,89557,Comedy; Sci-Fi,,,,,,,,,
Surge,2020,6.2,1354,Thriller,,,,,,,,,
Hot Shots!,1991,6.8,103840,Action; Comedy,,,,,,,,,
Waterloo Road,1991,7.2,3003,Drama; Romance,,,,,,,,,
Greek,1991,7.5,24014,Comedy; Drama; Family,,,,,,,,,
Trolls,2016,6.5,76495,Animation; Adventure; Comedy,,,,,,,,,
Der Name der Rose,1986,7.7,105392,Crime; Drama; Mystery,,,,,,,,,
Short Circuit,1986,6.7,59570,Comedy; Family; Sci-Fi,,,,,,,,,
The Proposition,2005,7.3,51575,Crime; Drama; Western,,,,,,,,,
Doomsday,2008,5.9,75410,Action; Sci-Fi; Thriller,,,,,,,,,
Song to Song,2017,5.7,20192,Drama; Music; Romance,,,,,,,,,
Dragged Across Concrete,2018,6.9,42145,Action; Crime; Drama,,,,,,,,,
Get Smart,2008,6.5,210717,Action; Adventure; Comedy,,,,,,,,,
The Long Kiss Goodnight,1996,6.8,76733,Action; Crime; Drama,,,,,,,,,
Spinning Out,2020,7.6,12369,Drama; Sport,,,,,,,,,
Save Me,2020,7.7,5011,Drama; Mystery,,,,,,,,,
The Republic of Sarah,2021,5.6,723,Drama,,,,,,,,,
Cocktail,1988,5.9,82400,Comedy; Drama; Romance,,,,,,,,,
10 Years,2011,6.1,25016,Comedy; Drama; Romance,,,,,,,,,
Scott & Bailey,2011,8,7743,Crime; Drama; Mystery,,,,,,,,,
House at the End of the Street,2012,5.6,75314,Drama; Horror; Thriller,,,,,,,,,
"Luchshe, chem lyudi",2012,7.4,7863,Drama; Sci-Fi,,,,,,,,,
Twist,2021,4.1,2261,Action; Drama,,,,,,,,,
Raven's Home,2021,7.3,2802,Comedy; Family,,,,,,,,,
Young Guns,1988,6.9,58138,Action; Western,,,,,,,,,
Yoga Hosers,2016,4.3,13280,Action; Comedy; Fantasy,,,,,,,,,
The Postman,1997,6.1,71409,Action; Adventure; Drama,,,,,,,,,
Shin Evangelion Gekijôban,2021,8.1,6327,Animation; Action; Drama,,,,,,,,,
Dumbo,2019,6.3,71014,Adventure; Family; Fantasy,,,,,,,,,
Posledniy bogatyr. Koren' Zla,2021,5.9,700,Adventure; Comedy; Family,,,,,,,,,
Step Up,2006,6.5,114396,Crime; Drama; Music,,,,,,,,,
World Trade Center,2006,5.9,81885,Drama; History; Thriller,,,,,,,,,
Cocomelon,2006,4.5,358,Animation; Comedy; Family,,,,,,,,,
Seventh Son,2014,5.5,74580,Action; Adventure; Fantasy,,,,,,,,,
Failure to Launch,2006,5.6,77577,Comedy; Romance,,,,,,,,,
Out of Sight,1998,7,89535,Comedy; Crime; Drama,,,,,,,,,
Small Soldiers,1998,6.2,96238,Action; Adventure; Comedy,,,,,,,,,
Work in Progress,1998,7.2,1682,Comedy,,,,,,,,,
The Glass Castle,2017,7.1,31906,Biography; Drama,,,,,,,,,
Revolver,2005,6.4,92713,Action; Crime; Drama,,,,,,,,,
Evan Almighty,2007,5.4,143357,Comedy; Family; Fantasy,,,,,,,,,
Cabin Fever,2002,5.6,76101,Horror,,,,,,,,,
In Plain Sight,2002,7.3,11287,Crime; Drama; Mystery,,,,,,,,,
37°2 le matin,1986,7.4,20377,Drama; Romance,,,,,,,,,
First Cow,2019,7.1,15010,Drama; Western,,,,,,,,,
The Brown Bunny,2003,5,15043,Drama,,,,,,,,,
Snakes on a Plane,2006,5.4,136125,Action; Adventure; Crime,,,,,,,,,
The Bridges of Madison County,1995,7.6,77264,Drama; Romance,,,,,,,,,
Can't Hardly Wait,1998,6.5,48497,Comedy; Romance,,,,,,,,,
Get Shorty,1998,8.2,6661,Comedy; Crime,,,,,,,,,
Halloween Wars,1998,7.8,495,Family; Game-Show; Reality-TV,,,,,,,,,
My Own Private Idaho,1991,7,53866,Drama,,,,,,,,,
The Laundromat,2019,6.3,47733,Comedy; Crime; Drama,,,,,,,,,
Homicide: Life on the Street,2019,8.6,12197,Crime; Drama; Mystery,,,,,,,,,
Taken 2,2012,6.3,297908,Action; Crime; Thriller,,,,,,,,,
Amores perros,2000,8.1,232561,Drama; Thriller,,,,,,,,,
Entrapment,1999,6.3,111773,Action; Crime; Romance,,,,,,,,,
A Different World,1999,6.9,6358,Comedy,,,,,,,,,
Taps,1981,6.8,17458,Drama,,,,,,,,,
Emmerdale Farm,1981,4.8,3057,Drama; Romance,,,,,,,,,
Meet the Spartans,2008,2.8,106020,Comedy; Fantasy,,,,,,,,,
Trying,2008,7.7,5342,Comedy,,,,,,,,,
Giri/Haji,2019,7.9,12497,Crime; Drama; Mystery,,,,,,,,,
Staged,2019,8.6,5487,Comedy; Drama,,,,,,,,,
Pocahontas,1995,6.7,177837,Animation; Adventure; Drama,,,,,,,,,
Ci sha xiao shuo jia,2021,6.2,1758,Action; Adventure; Crime,,,,,,,,,
A Hidden Life,2019,7.4,21688,Biography; Drama; Romance,,,,,,,,,
The Ward,2010,5.6,41603,Horror; Mystery; Thriller,,,,,,,,,
Here Today,2021,6.5,2025,Comedy; Drama,,,,,,,,,
Cujo,1983,6.1,43350,Horror; Thriller,,,,,,,,,
The Searchers,1956,7.9,85504,Adventure; Drama; Western,,,,,,,,,
Burden of Truth,1956,7.3,3726,Drama,,,,,,,,,
Underworld: Evolution,2006,6.7,194920,Action; Fantasy; Thriller,,,,,,,,,
Minions: The Rise of Gru,2022,No Rate,No Votes,Animation; Adventure; Comedy,,,,,,,,,
The Long Call,2022,No Rate,No Votes,Crime; Drama,,,,,,,,,
This Is Where I Leave You,2014,6.6,76490,Comedy; Drama,,,,,,,,,
Superhost,2021,5.8,1362,Horror; Thriller,,,,,,,,,
Fatale,2020,5.4,8182,Thriller,,,,,,,,,
Braqueurs,2015,6.3,4889,Action; Crime; Drama,,,,,,,,,
Generation,2021,6.8,4045,Comedy; Drama,,,,,,,,,
Power Rangers: Dino Fury,2021,6.8,309,Action; Adventure; Comedy,,,,,,,,,
Air Force One,1997,6.5,188197,Action; Drama; Thriller,,,,,,,,,
El mariachi,1992,6.9,65453,Action; Crime; Thriller,,,,,,,,,
Shazam! Fury of the Gods,2023,No Rate,No Votes,Action; Adventure; Comedy,,,,,,,,,
Locked Down,2021,5.2,9994,Comedy; Crime; Romance,,,,,,,,,
47 Meters Down,2017,5.7,52097,Adventure; Drama; Horror,,,,,,,,,
After Earth,2013,4.8,196546,Action; Adventure; Sci-Fi,,,,,,,,,
13 Minutes (II),2021,No Rate,No Votes,Action; Drama; Thriller,,,,,,,,,
Night at the Museum: Battle of the Smithsonian,2009,6,185936,Adventure; Comedy; Family,,,,,,,,,
Just Friends,2005,6.2,111134,Comedy; Romance,,,,,,,,,
The Handmaid's Tale,1990,6,9458,Drama; Romance; Sci-Fi,,,,,,,,,
Traces,1990,6.9,3396,Crime; Mystery; Thriller,,,,,,,,,
Triple 9,2016,6.3,70090,Action; Crime; Thriller,,,,,,,,,
The Maltese Falcon,1941,8,153730,Crime; Film-Noir; Mystery,,,,,,,,,
Due Date,2010,6.5,333119,Comedy; Drama,,,,,,,,,
The Cat in the Hat,2003,4,79938,Adventure; Comedy; Family,,,,,,,,,
Stepmom,1998,6.8,64129,Comedy; Drama,,,,,,,,,
Splash,1984,6.3,73908,Comedy; Fantasy; Romance,,,,,,,,,
Saw V,2008,5.8,120431,Crime; Horror; Mystery,,,,,,,,,
Mistresses,2008,7.6,1960,Drama,,,,,,,,,
Adam: The Mirror,2017,6.9,1187,Animation; Short; Sci-Fi,,,,,,,,,
Crossing Jordan,2017,7,10696,Crime; Drama; Mystery,,,,,,,,,
Mr. Right,2015,6.4,53543,Action; Comedy; Romance,,,,,,,,,
Je Suis Karl,2021,5.4,514,Drama; Romance; Thriller,,,,,,,,,
Perception,2021,7.5,20238,Crime; Drama; Mystery,,,,,,,,,
Space Cowboys,2000,6.5,78341,Action; Adventure; Thriller,,,,,,,,,
The Water Man,2020,5.4,3081,Adventure; Drama; Family,,,,,,,,,
